strain,stress
0.063383048,110.1796667
0.063409397,110.1860333
0.063435683,110.2169667
0.063462032,110.2346
0.063488317,110.2503667
0.063514667,110.2522333
0.063541206,110.2773333
0.063567492,110.2721
0.063593841,110.2918
0.063620127,110.3023667
0.063646413,110.3414
0.063672825,110.3420667
0.063699111,110.3438333
0.06372546,110.3872
0.063751746,110.3881
0.063778032,110.3803
0.063804381,110.4067667
0.063830667,110.4107333
0.063857016,110.4308333
0.063883302,110.4398333
0.063909841,110.4507
0.063935937,110.4716667
0.063962476,110.4504
0.063988825,110.4869667
0.064015111,110.4984333
0.06404146,110.4856667
0.06406781,110.4974
0.064094095,110.5044333
0.064120444,110.5191667
0.064146794,110.5210667
0.064173143,110.5580333
0.064199429,110.5740667
0.064225778,110.5776667
0.064252063,110.5944
0.064278349,110.5934333
0.064304698,110.6054
0.064331048,110.6059
0.064357333,110.6252
0.064383619,110.6121333
0.064409968,110.6453333
0.064436317,110.6716333
0.064462667,110.6632333
0.064489079,110.6682333
0.064515429,110.6851333
0.064541841,110.7082
0.064568,110.7297
0.064594349,110.7141
0.064620698,110.7025667
0.064647048,110.7263
0.064673397,110.7293
0.064699683,110.7278333
0.064726095,110.7572
0.064752444,110.7878333
0.064778794,110.7672333
0.064805079,110.7764
0.064831429,110.7912
0.064857778,110.8048333
0.064884127,110.7891667
0.064910476,110.8085
0.064936825,110.8194667
0.064962984,110.8340667
0.064989397,110.8412
0.065015683,110.8363333
0.065042032,110.8634333
0.065068381,110.8422
0.06509473,110.8495333
0.065121079,110.8610333
0.065147429,110.8720667
0.065173778,110.8729667
0.065200127,110.9094667
0.065226476,110.8991
0.065252571,110.8986667
0.065279175,110.9144667
0.06530527,110.9156
0.065331619,110.9420667
0.065357968,110.9314333
0.065384317,110.9438333
0.065410667,110.9065333
0.065437016,110.9592
0.065463365,110.9566667
0.065489714,110.9656667
0.065516127,110.9843333
0.065542476,110.9676333
0.065568825,110.9847667
0.065595111,111.0034333
0.06562127,111.0106333
0.065647619,111.0142333
0.065673968,111.0221
0.065700317,111.0267667
0.065726667,111.0498667
0.065753016,111.0641667
0.065779429,111.0787333
0.065805778,111.0729667
0.065831937,111.0644667
0.065858286,111.0964
0.065884698,111.0823667
0.065911048,111.1053333
0.065937397,111.1336
0.065963746,111.1675333
0.065990095,111.1485333
0.066016444,111.1583
0.066042603,111.1997333
0.066068952,111.181
0.066095302,111.2398667
0.066121587,111.2678
0.066147937,111.2813333
0.066174286,111.2812333
0.066200635,111.3107333
0.066226984,111.3343
0.066253333,111.3297333
0.066279746,111.3737
0.066306032,111.4236
0.066332381,111.4325
0.06635873,111.4370667
0.066385079,111.4337
0.066411429,111.4821
0.066437778,111.4992667
0.066463873,111.4809333
0.066490286,111.5496333
0.066516635,111.5520333
0.066543048,111.5654667
0.066569397,111.5953667
0.066595746,111.6277333
0.066622095,111.6203
0.066648444,111.6398667
0.06667454,111.6525333
0.066700952,111.6765
0.066727302,111.6729667
0.066753651,111.7410667
0.06678,111.7508
0.066806349,111.7610333
0.066832698,111.7778
